"symbol"	"ensemble_ID"	"entrez_ID"	"norm_exp"
"FADS3"	"ENSG00000221968"	3995	0.615129876052423
"OR2A1"	"ENSG00000221970"	346528	0.0880311544763851
"OR4E2"	"ENSG00000221977"	26686	0
"CCNL2"	"ENSG00000221978"	81669	0.671777873322295
"UBA52"	"ENSG00000221983"	7311	0.727835091640711
"MYBPHL"	"ENSG00000221986"	343263	0
"PPT2"	"ENSG00000168452"	9374	0.405662752911744
"OR2A2"	"ENSG00000221989"	442361	0
"ZNF630"	"ENSG00000221994"	57232	0.345957775088652
"TIAF1"	"ENSG00000221995"	9220	0.496354049102052
"OR52B4"	"ENSG00000221996"	143496	0
"BTBD19"	"ENSG00000222009"	149478	0.352124617905541
"FAM185A"	"ENSG00000222011"	222234	0.348066565476113
"RAB6C"	"ENSG00000222014"	84084	0.18450478490653
"PSMB11"	"ENSG00000222028"	122706	0
"POTEM"	"ENSG00000222036"	641455	0.111082949200793
"POTEJ"	"ENSG00000222038"	653781	0.111082949200793
"DCDC2B"	"ENSG00000222046"	149069	0.222165898401586
"USP17L2"	"ENSG00000223443"	377630	0
"EXOSC6"	"ENSG00000223496"	118460	0.541708040346686
"VPS52"	"ENSG00000206286"	6293	0.560014376436339
"CDRT15"	"ENSG00000223510"	146822	0
"ZNF844"	"ENSG00000223547"	284391	0.546396361978392
"CKMT1A"	"ENSG00000223572"	548596	0
"EBLN1"	"ENSG00000223601"	340900	0
"RFPL4A"	"ENSG00000223638"	342931	0
"CERS1"	"ENSG00000223802"	10715	0.128963310306134
"C4B"	"ENSG00000224389"	721	0.16662442380119
"ADM5"	"ENSG00000224420"	199800	0.366154785089631
"ATXN1L"	"ENSG00000224470"	342371	0.648291439990087
"SMIM13"	"ENSG00000224531"	221710	0.466240836536676
"GPX5"	"ENSG00000224586"	2880	0
"NPIPA3"	"ENSG00000224712"	642778	0
"PRRT4"	"ENSG00000224940"	401399	0.272535939382915
"TMEM233"	"ENSG00000224982"	387890	0.0555414746003966
"PLEKHM1"	"ENSG00000225190"	100423004	0.603541778781413
"C2CD4D"	"ENSG00000225556"	100191040	0.0555414746003966
"ZNF469"	"ENSG00000225614"	84627	0.438489820275528
"SLC26A6"	"ENSG00000225697"	102465495	0.475559570127313
"OR6V1"	"ENSG00000225781"	346517	0
"FAM229A"	"ENSG00000225828"	100128071	0.445881737002858
"ERCC6"	"ENSG00000225830"	2074	0.463207567106334
"FRG2B"	"ENSG00000225899"	441581	0
"NOL7"	"ENSG00000225921"	51406	0.529549241378342
"NTF4"	"ENSG00000225950"	4909	0
"ELFN1"	"ENSG00000225968"	392617	0.235936158092253
"FTCDNL1"	"ENSG00000226124"	NA	0.111082949200793
"TEX22"	"ENSG00000226174"	647310	0.293559033091817
"OR52I2"	"ENSG00000226288"	143502	0
"DCAF8L1"	"ENSG00000226372"	139425	0
"TMEM185B"	"ENSG00000226479"	79134	0.481087928211674
"KIF4B"	"ENSG00000226650"	285643	0.0880311544763851
"HSBP1L1"	"ENSG00000226742"	440498	0.411998467045023
"TAS2R46"	"ENSG00000226761"	259292	0.247683407978749
"SRRM5"	"ENSG00000226763"	100170229	0.315054868053756
"PGAM4"	"ENSG00000226784"	441531	0.222165898401586
"LTA"	"ENSG00000173503"	4049	0.328077413983312
"C14orf132"	"ENSG00000227051"	56967	0.425744060147848
"WDR46"	"ENSG00000204221"	102466754	0.560823028721081
"ANHX"	"ENSG00000227059"	647589	0
"ZNF717"	"ENSG00000227124"	100131827	0.438152432787733
"SPANXB1"	"ENSG00000227234"	107984060	0
"KLLN"	"ENSG00000227268"	100144748	0.375176412629949
"PARG"	"ENSG00000227345"	8505	0.451512366205084
"AKR1B15"	"ENSG00000227471"	441282	0
"SCAMP4"	"ENSG00000227500"	113178	0.462212157908513
"LTB"	"ENSG00000204487"	4050	0.562880982054141
"RD3L"	"ENSG00000227729"	647286	0
"POLR2J2"	"ENSG00000228049"	246721	0.0555414746003966
"BOD1L2"	"ENSG00000228075"	284257	0
"IFNA14"	"ENSG00000228083"	3448	0
"OR2M3"	"ENSG00000228198"	127062	0
"ORM2"	"ENSG00000228278"	5005	0.128963310306134
"OST4"	"ENSG00000228474"	100128731	0.552628047533975
"NUTM2E"	"ENSG00000228570"	NA	0.100383157497364
"CLDN25"	"ENSG00000228607"	644672	0
"PROB1"	"ENSG00000228672"	389333	0.441464036707685
"ARL17B"	"ENSG00000228696"	107984156	0.310197052877971
"DHFR"	"ENSG00000228716"	1719	0.567048094791014
"SAPCD1"	"ENSG00000227074"	401251	0.301382746048314
"CT45A5"	"ENSG00000228836"	441521	0
"PGA4"	"ENSG00000229183"	643847	0
"RFPL4AL1"	"ENSG00000229292"	729974	0
"ORM1"	"ENSG00000229314"	5004	0.143572629076782
"SFTA3"	"ENSG00000229415"	253970	0
"SPINK8"	"ENSG00000229453"	646424	0
"PATL2"	"ENSG00000229474"	197135	0.475134479422289
"ZNF492"	"ENSG00000229676"	57615	0.384943371796269
"ZNF688"	"ENSG00000229809"	146542	0.432188192885279
"PET100"	"ENSG00000229833"	100131801	0.472204574061958
"PGA3"	"ENSG00000229859"	643834	0
"PRPS1L1"	"ENSG00000229937"	221823	0.0555414746003966
"IQCF3"	"ENSG00000229972"	401067	0
"ANKRD66"	"ENSG00000230062"	100287718	0
"ACBD6"	"ENSG00000230124"	100527964	0.403347456399799
"ANKRD18B"	"ENSG00000230453"	441459	0.0555414746003966
"MBD3L2"	"ENSG00000230522"	729458	0
"PRB4"	"ENSG00000230657"	5545	0.0555414746003966
"ANKRD63"	"ENSG00000230778"	100131244	0.111082949200793
"YY2"	"ENSG00000230797"	404281	0.261069353215829
"STMND1"	"ENSG00000230873"	401236	0
"HSBP1"	"ENSG00000230989"	3281	0.543770392361377
"PLSCR5"	"ENSG00000231213"	389158	0
"SBK3"	"ENSG00000231274"	100130827	0.0555414746003966
"TSPAN19"	"ENSG00000231738"	144448	0
"CYP21A2"	"ENSG00000198457"	1589	0.111082949200793
"OR5K2"	"ENSG00000231861"	402135	0.0555414746003966
"PSG1"	"ENSG00000231924"	5669	0
"TAPBP"	"ENSG00000112493"	6892	0.699701487811428
"TMEM253"	"ENSG00000232070"	643382	0.111082949200793
"TMA7"	"ENSG00000232112"	51372	0.5720967701046
"MCTS1"	"ENSG00000232119"	28985	0.48653710703073
"DYTN"	"ENSG00000232125"	391475	0
"MTRNR2L4"	"ENSG00000232196"	100463285	0.128963310306134
"ASCL5"	"ENSG00000232237"	647219	0.0880311544763851
"TMEM114"	"ENSG00000232258"	283953	0
"OR52I1"	"ENSG00000232268"	390037	0.0555414746003966
"OR5K1"	"ENSG00000232382"	26339	0
"GOLGA8N"	"ENSG00000232653"	107984057	0.211466106698157
"TNF"	"ENSG00000204490"	7124	0.530729213851812
"PET117"	"ENSG00000232838"	100303755	0.330704843139128
"LYRM9"	"ENSG00000232859"	201229	0.369806883953328
"PHGR1"	"ENSG00000233041"	644844	0.0880311544763851
"RNF224"	"ENSG00000233198"	643596	0.155924632097761
"NPIPB7"	"ENSG00000233232"	100507607	0.0555414746003966
"GPX1"	"ENSG00000233276"	2876	0.659093982364884
"BTBD18"	"ENSG00000233436"	643376	0.378090530499347
"TMEM238"	"ENSG00000233493"	388564	0.227023713577371
"TWIST2"	"ENSG00000233608"	117581	0
"PIRT"	"ENSG00000233670"	644139	0.0555414746003966
"PRR23C"	"ENSG00000233701"	389152	0
"IFNA13"	"ENSG00000233816"	3447	0
"CTXN2"	"ENSG00000233932"	399697	0
"PAGE2"	"ENSG00000234068"	389860	0
"TRIM26"	"ENSG00000137313"	7726	0.580217702870499
"TMEM229A"	"ENSG00000234224"	730130	0
"ZNF879"	"ENSG00000234284"	345462	0.403347456399799
"KBTBD13"	"ENSG00000234438"	390594	0.0555414746003966
"ZNF736"	"ENSG00000234444"	728927	0.628002794128027
"PINLYP"	"ENSG00000234465"	390940	0.328077413983312
"C5orf58"	"ENSG00000234511"	133874	0.301382746048314
"FAM133B"	"ENSG00000234545"	257415	0.535784095581283
"OR10G8"	"ENSG00000234560"	219869	0
"MCIDAS"	"ENSG00000234602"	345643	0
"C11orf94"	"ENSG00000234776"	143678	0.0555414746003966
"IFNA17"	"ENSG00000234829"	3451	0
"APOC2"	"ENSG00000234906"	NA	0
"SHISA8"	"ENSG00000234965"	440829	0.0555414746003966
"C19orf81"	"ENSG00000235034"	342918	0.16662442380119
"ANKRD65"	"ENSG00000235098"	441869	0.0880311544763851
"ZSCAN31"	"ENSG00000235109"	64288	0.397669811993784
"C12orf75"	"ENSG00000235162"	387882	0.492929551099706
"SMIM1"	"ENSG00000235169"	388588	0.18450478490653
"PPP1R3E"	"ENSG00000235194"	90673	0.487273088415765
"KDM4E"	"ENSG00000235268"	390245	0
"RPEL1"	"ENSG00000235376"	729020	0.0555414746003966
"NFAM1"	"ENSG00000235568"	150372	0.297566338584799
"RNF148"	"ENSG00000235631"	378925	0
"ANKRD34C"	"ENSG00000235711"	390616	0
"KIAA0040"	"ENSG00000235750"	9674	0.589377576988981
"B3GALT4"	"ENSG00000206285"	8705	0.411055757230864
"PNMA6A"	"ENSG00000235961"	84968	0
"PATE3"	"ENSG00000236027"	100169851	0.0555414746003966
"ZBTB22"	"ENSG00000206280"	9278	0.501958684593382
"CLEC2L"	"ENSG00000236279"	154790	0
"ZBED5"	"ENSG00000236287"	58486	0.606635800245009
"SLFN14"	"ENSG00000236320"	342618	0.315054868053756
"PPIAL4G"	"ENSG00000236334"	644591	0.0555414746003966
"TAS2R39"	"ENSG00000236398"	259285	0.0555414746003966
"ZNF853"	"ENSG00000236609"	54753	0.338106662778164
"IFNA4"	"ENSG00000236637"	3441	0
"ARHGEF38"	"ENSG00000236699"	54848	0.128963310306134
"CTAGE9"	"ENSG00000236761"	643854	0
"OR10G9"	"ENSG00000236981"	219870	0
"B3GNT9"	"ENSG00000237172"	84752	0.306786776086057
"CDKN2AIPNL"	"ENSG00000237190"	91368	0.446493414858424
"CKMT1B"	"ENSG00000237289"	1159	0
"RNF223"	"ENSG00000237330"	401934	0.0880311544763851
"PATE4"	"ENSG00000237353"	399968	0.128963310306134
"PRSS56"	"ENSG00000237412"	646960	0
"ZNF737"	"ENSG00000237440"	100129842	0.513643531094236
"RGL2"	"ENSG00000206282"	5863	0.607150309589262
"SHISA9"	"ENSG00000237515"	729993	0.18450478490653
"OR7E24"	"ENSG00000237521"	26648	0
"KIFC1"	"ENSG00000056678"	3833	0.523022820696609
"C2orf74"	"ENSG00000237651"	339804	0.128963310306134
"IRGM"	"ENSG00000237693"	345611	0.415213258475356
"FAM200B"	"ENSG00000237765"	285550	0.46753994164542
"LRRC37A2"	"ENSG00000238083"	474170	0.494367267736976
"PAGE2B"	"ENSG00000238269"	389860	0.0880311544763851
"TXNDC5"	"ENSG00000239264"	81567	0.437473365927233
"RNF103"	"ENSG00000239305"	7844	0.581555833903051
"RBM14"	"ENSG00000239306"	10432	0.614214741740503
"ALKBH6"	"ENSG00000239382"	84964	0.365738527478368
"ASB14"	"ENSG00000239388"	142686	0.36900956981306
"PCDHA13"	"ENSG00000239389"	56136	0
"KLHL41"	"ENSG00000239474"	10324	0.0880311544763851
"OR1J4"	"ENSG00000239590"	26219	0
"NME1"	"ENSG00000239672"	4830	0.471872316184505
"TNFSF12"	"ENSG00000239697"	8742	0.282565188177767
"CDRT4"	"ENSG00000239704"	284040	0.0555414746003966
"APOBEC3G"	"ENSG00000239713"	60489	0.549908742337372
"TLR9"	"ENSG00000239732"	54106	0.17606230895277
"WBP1"	"ENSG00000239779"	23559	0.475134479422289
"MRPS17"	"ENSG00000239789"	51373	0.397107498037228
"GET4"	"ENSG00000239857"	51608	0.388790322202776
"C1orf226"	"ENSG00000239887"	400793	0.293559033091817
"ADSL"	"ENSG00000239900"	158	0.572981488666023
"LILRA4"	"ENSG00000239961"	23547	0.227023713577371
"LILRA2"	"ENSG00000239998"	11027	0.61383819306838
"TEX35"	"ENSG00000240021"	84066	0
"AMY2B"	"ENSG00000240038"	280	0.468933531727266
"LY6G5B"	"ENSG00000239285"	58496	0.43327348365166
"PSMB9"	"ENSG00000239836"	5698	0.556811034363723
"PCDHGC3"	"ENSG00000240184"	5098	0.409620565253078
"SMKR1"	"ENSG00000240204"	100287482	0.111082949200793
"COX19"	"ENSG00000240230"	90639	0.54830017401497
"DEFA1B"	"ENSG00000240247"	728358	0
"ACAD11"	"ENSG00000240303"	84129	0.319634938029552
"PPIL3"	"ENSG00000240344"	53938	0.484097381499778
"KIR3DL2"	"ENSG00000240403"	3812	0.155924632097761
"TNFRSF13B"	"ENSG00000240505"	23495	0.219621893938334
"L1TD1"	"ENSG00000240563"	54596	0.0880311544763851
"C1QTNF9"	"ENSG00000240654"	338872	0
"ISY1"	"ENSG00000240682"	57461	0.519303572708595
"PNMA2"	"ENSG00000240694"	10687	0.0880311544763851
"LRRD1"	"ENSG00000240720"	401387	0.155924632097761
"KRBOX1"	"ENSG00000240747"	100506243	0
"PCDHGC5"	"ENSG00000240764"	56097	0.297566338584799
"ARHGEF25"	"ENSG00000240771"	115557	0.17606230895277
"RDH14"	"ENSG00000240857"	57665	0.455693979815464
"PLCXD2"	"ENSG00000240891"	257068	0.383618888583709
"MIF"	"ENSG00000240972"	4282	0.444644192559363
"NSUN6"	"ENSG00000241058"	221078	0.499716615615706
"OR14A2"	"ENSG00000241128"	NA	0
"TDGF1"	"ENSG00000241186"	6997	0
"CRCP"	"ENSG00000241258"	27297	0.56209293501436
"CDRT1"	"ENSG00000241322"	374286	0
"PDXP"	"ENSG00000241360"	57026	0.3085100556211
"RPP21"	"ENSG00000239865"	79897	0.359671783874959
"CD302"	"ENSG00000241399"	9936	0.399333458118342
"EGFL8"	"ENSG00000239974"	80864	0.335714562455134
"SSX2"	"ENSG00000241476"	6757	0
"ARHGAP8"	"ENSG00000241484"	23779	0.143572629076782
"ARPC4"	"ENSG00000241553"	10093	0.584928455896354
"CORT"	"ENSG00000241563"	1325	0.18450478490653
"INMT"	"ENSG00000241644"	11185	0.0880311544763851
"ARPC1A"	"ENSG00000241685"	10552	0.52401316406947
"TMEFF1"	"ENSG00000241697"	8577	0.0555414746003966
"SPRR2A"	"ENSG00000241794"	6700	0
"PLEKHO2"	"ENSG00000241839"	80301	0.51680907056975
"C8orf58"	"ENSG00000241852"	541565	0.443387234864013
"PISD"	"ENSG00000241878"	102465666	0.551403427519373
"HOGA1"	"ENSG00000241935"	112817	0.0555414746003966
"PWP2"	"ENSG00000241945"	102724159	0.534828666132312
"PI4KA"	"ENSG00000241973"	5297	0.673049795424431
"KIR3DL3"	"ENSG00000242019"	115653	0
"HYPK"	"ENSG00000242028"	25764	0.468471689469073
"AMACR"	"ENSG00000242110"	23600	0.299497261174542
"MTFP1"	"ENSG00000242114"	51537	0.343791983517945
"ARHGDIG"	"ENSG00000242173"	398	0.0880311544763851
"TCP10L"	"ENSG00000242220"	140290	0.155924632097761
"PSG2"	"ENSG00000242221"	5670	0
"ARFGAP3"	"ENSG00000242247"	26286	0.581272990651485
"BGLAP"	"ENSG00000242252"	632	0.227023713577371
"C22orf39"	"ENSG00000242259"	128977	0.541615136672545
"PEG10"	"ENSG00000242265"	23089	0.347019107293046
"UGT1A8"	"ENSG00000242366"	54576	0
"EIF6"	"ENSG00000242372"	3692	0.544580696670743
"PCDHGC4"	"ENSG00000242419"	56098	0.305025619258904
"MRPL20"	"ENSG00000242485"	55052	0.522020084041423
"UGT1A10"	"ENSG00000242515"	54575	0
"DECR2"	"ENSG00000242612"	26063	0.397389148274375
"GNG10"	"ENSG00000242616"	2790	0.383618888583709
"CNTF"	"ENSG00000242689"	1270	0.358766357179542
"CCDC169"	"ENSG00000242715"	728591	0.111082949200793
"AP5Z1"	"ENSG00000242802"	9907	0.555101127560682
"ZNF709"	"ENSG00000242852"	163051	0.295587734107323
"STRC"	"ENSG00000242866"	161497	0.143572629076782
"EIF4EBP3"	"ENSG00000243056"	8637	0.257926620612267
"PSG11"	"ENSG00000243130"	5680	0
"PSG4"	"ENSG00000243137"	5672	0
"MRPL33"	"ENSG00000243147"	9553	0.4752409637037
"MICAL3"	"ENSG00000243156"	57553	0.559495497777886
"PCDHAC2"	"ENSG00000243232"	56134	0
"STON1"	"ENSG00000243244"	11037	0.321830401665019
"PRAF2"	"ENSG00000243279"	11230	0.390646684993737
"VSIG8"	"ENSG00000243284"	391123	0.0555414746003966
"KCTD7"	"ENSG00000243335"	154881	0.507907803523554
"EFNA4"	"ENSG00000243364"	1945	0.364051530221496
"TICAM2"	"ENSG00000243414"	353376	0.111082949200793
"C4orf48"	"ENSG00000243449"	401115	0.275163368538731
"AMY2A"	"ENSG00000243480"	279	0
"UPK3B"	"ENSG00000243566"	105375355	0.18450478490653
"IL10RB"	"ENSG00000243646"	3588	0.501729634194531
"CFB"	"ENSG00000204359"	629	0.310197052877971
"ZNF487"	"ENSG00000243660"	NA	0.40360804007651
"PLA2G4B"	"ENSG00000243708"	100137049	0.310197052877971
"LEFTY1"	"ENSG00000243709"	10637	0.0555414746003966
"NPIPB5"	"ENSG00000243716"	100132247	0.468702943338009
"TTC4"	"ENSG00000243725"	7268	0.318137148440214
"OR5V1"	"ENSG00000112461"	81696	0
"KIR2DL3"	"ENSG00000243772"	3804	0.0880311544763851
"JMJD7"	"ENSG00000243789"	100137047	0.128963310306134
"APOBEC3D"	"ENSG00000243811"	140564	0.439825341357101
"OR2A7"	"ENSG00000243896"	107987545	0.128963310306134
"MRPS6"	"ENSG00000243927"	64968	0.500729446144168
"ZNF512"	"ENSG00000243943"	84450	0.536925630173361
"GSTA1"	"ENSG00000243955"	2938	0
"ACY1"	"ENSG00000243989"	95	0.293559033091817
"NFS1"	"ENSG00000244005"	9054	0.436097719952498
"DDOST"	"ENSG00000244038"	1650	0.631195993908795
"TMEM199"	"ENSG00000244045"	100616388	0.459538808122632
"SPRR2F"	"ENSG00000244094"	6705	0
"UGT1A7"	"ENSG00000244122"	54577	0
"P2RY11"	"ENSG00000244165"	5032	0.417433051672258
"TMEM141"	"ENSG00000244187"	85014	0.428841234476723
"IFITM10"	"ENSG00000244242"	402778	0.240046259506927
"DBNDD2"	"ENSG00000244274"	55861	0.18450478490653
"LY6G6D"	"ENSG00000206402"	58530	0.0555414746003966
"ETV5"	"ENSG00000244405"	2119	0.482461048396878
"CFHR1"	"ENSG00000244414"	3078	0
"RBM12"	"ENSG00000244462"	10137	0.642130980754244
"UGT1A4"	"ENSG00000244474"	54657	0
"LILRA6"	"ENSG00000244482"	79168	0.287145258153563
"SCARF2"	"ENSG00000244486"	91179	0.287145258153563
"APOBEC3C"	"ENSG00000244509"	27350	0.546571317091498
"RAD21L1"	"ENSG00000244588"	642636	0
"CCDC13"	"ENSG00000244607"	152206	0.199114103677178
"ASPRV1"	"ENSG00000244617"	151516	0.333872425924302
"OR2AE1"	"ENSG00000244623"	81392	0.0555414746003966
"UBE2V1"	"ENSG00000244687"	7335	0.481285534748245
"PTCHD4"	"ENSG00000244694"	442213	0
"C4A"	"ENSG00000206340"	720	0.231603783553167
"CRYBB2"	"ENSG00000244752"	1415	0
"N4BP2L2"	"ENSG00000244754"	10443	0.668258426751562
"ZNF585B"	"ENSG00000245680"	92285	0.477029875782247
"CEBPA"	"ENSG00000245848"	1050	0.235936158092253
"UBAP1L"	"ENSG00000246922"	390595	0.449189611978957
"PGAM5"	"ENSG00000247077"	192111	0.539304684707421
"ZCCHC3"	"ENSG00000247315"	85364	0
"TWF2"	"ENSG00000247596"	11344	0.454874932718739
"MARS2"	"ENSG00000247626"	92935	0.416552499844321
"USP51"	"ENSG00000247746"	158880	0.35692422064871
"BCKDHA"	"ENSG00000248098"	593	0.344882196389427
"INSL3"	"ENSG00000248099"	3640	0.222165898401586
"CDK11B"	"ENSG00000248333"	984	0.489619387417188
"PCDHAC1"	"ENSG00000248383"	56135	0
"TARM1"	"ENSG00000248385"	441864	0
"POU5F2"	"ENSG00000248483"	134187	0.380208611791795
"PCP4L1"	"ENSG00000248485"	654790	0.143572629076782
"ABHD14A"	"ENSG00000248487"	25864	0.32254905589895
"CCDC153"	"ENSG00000248712"	283152	0.211466106698157
"FMN1"	"ENSG00000248905"	342184	0.387528415650928
"HAUS5"	"ENSG00000249115"	23354	0.546789475162463
"PCDHA11"	"ENSG00000249158"	56138	0
"TMEM150C"	"ENSG00000249242"	441027	0.275163368538731
"NAIP"	"ENSG00000249437"	4671	0.32254905589895
"ZNF324B"	"ENSG00000249471"	388569	0.381590187568202
"THEGL"	"ENSG00000249693"	100506564	0.0555414746003966
"ZNF564"	"ENSG00000249709"	163050	0.320373463165003
"ECSCR"	"ENSG00000249751"	641700	0
"HS3ST5"	"ENSG00000249853"	222537	0.0880311544763851
"MTRNR2L5"	"ENSG00000249860"	100463289	0
"PDCD6"	"ENSG00000249915"	10016	0.583038459104455
"GOLGA8K"	"ENSG00000249931"	653125	0.0555414746003966
"TMEM158"	"ENSG00000249992"	25907	0.128963310306134
"YJEFN3"	"ENSG00000250067"	374887	0.410101824417287
"PCDHA10"	"ENSG00000250120"	56139	0
"PTTG2"	"ENSG00000250254"	10744	0.111082949200793
"SMIM20"	"ENSG00000250317"	389203	0.424551044413457
"KIAA1210"	"ENSG00000250423"	57481	0
"CHCHD10"	"ENSG00000250479"	400916	0.389413900524699
"CDK3"	"ENSG00000250506"	NA	0.222165898401586
"GPR162"	"ENSG00000250510"	27239	0.243955786574146
"ATP6V1E2"	"ENSG00000250565"	90423	0.384943371796269
"GLI4"	"ENSG00000250571"	2738	0.437131662168599
"PRODH2"	"ENSG00000250799"	58510	0
"ZNF674"	"ENSG00000251192"	641339	0.384943371796269
"ZNF345"	"ENSG00000251247"	25850	0.441464036707685
"RFPL4B"	"ENSG00000251258"	442247	0
"SHANK3"	"ENSG00000251322"	85358	0.616620099742248
"ZNF550"	"ENSG00000251369"	162972	0.519732236986385
"FOXD1"	"ENSG00000251493"	2297	0
"PRB1"	"ENSG00000251655"	5542	0
"PCDHA12"	"ENSG00000251664"	56137	0
"PTX4"	"ENSG00000251692"	390667	0.128963310306134
"RGS21"	"ENSG00000253148"	431704	0
"PCDHGA12"	"ENSG00000253159"	26025	0.315054868053756
"C8orf88"	"ENSG00000253250"	100127983	0.211466106698157
"CCDC71L"	"ENSG00000253276"	168455	0.495614766882431
"HOXA10"	"ENSG00000253293"	3206	0.128963310306134
"TMEM200B"	"ENSG00000253304"	399474	0.17606230895277
"PCDHGB6"	"ENSG00000253305"	56100	0.323967312568638
"SERPINE3"	"ENSG00000253309"	647174	0.318137148440214
"C1orf210"	"ENSG00000253313"	149466	0.0555414746003966
"TRNP1"	"ENSG00000253368"	388610	0.16662442380119
"SMIM18"	"ENSG00000253457"	100507341	0.227023713577371
"PCDHGA5"	"ENSG00000253485"	56110	0.247683407978749
"NACA2"	"ENSG00000253506"	342538	0.111082949200793
"PCDHGA7"	"ENSG00000253537"	56108	0.289340721789031
"SLC10A5"	"ENSG00000253598"	347051	0.18450478490653
"EIF5AL1"	"ENSG00000253626"	143244	0.269819428050087
"ALG11"	"ENSG00000253710"	440138	0.454874932718739
"ATXN7L3B"	"ENSG00000253719"	552889	0.673166884449886
"PRKDC"	"ENSG00000253729"	5591	0.739077835951307
"PCDHGA6"	"ENSG00000253731"	56109	0.328077413983312
"PCDHGA8"	"ENSG00000253767"	9708	0.268425837968241
"UTP14C"	"ENSG00000253797"	9724	0.483427639248778
"ETV3L"	"ENSG00000253831"	440695	0
"PCDHGA10"	"ENSG00000253846"	56106	0.325360902650484
"PCDHGA11"	"ENSG00000253873"	56105	0.348585204244468
"PCDHGB2"	"ENSG00000253910"	56103	0.340429417004291
"PCDHGB4"	"ENSG00000253953"	8641	0.287145258153563
"CLDN23"	"ENSG00000253958"	137075	0
"ZNF260"	"ENSG00000254004"	339324	0.51278227242692
"LYN"	"ENSG00000254087"	4067	0.591823889013895
"PINX1"	"ENSG00000254093"	54984	0.414761823985715
"PCDHGB7"	"ENSG00000254122"	56099	0.343791983517945
"NPIPB11"	"ENSG00000254206"	728888	0.302309107926076
"PCDHGB1"	"ENSG00000254221"	56104	0.16662442380119
"PCDHGA3"	"ENSG00000254245"	56112	0.128963310306134
"LRRC24"	"ENSG00000254402"	441381	0
"SIGLEC14"	"ENSG00000254415"	100049587	0.205527878615432
"PBOV1"	"ENSG00000254440"	59351	0
"OR4D10"	"ENSG00000254466"	390197	0
"AP5B1"	"ENSG00000254470"	91056	0.481581033829182
"CHMP4A"	"ENSG00000254505"	29082	0.395396484772393
"SIGLEC12"	"ENSG00000254521"	89858	0.0555414746003966
"PABPC4L"	"ENSG00000254535"	132430	0.0555414746003966
"OMP"	"ENSG00000254550"	4975	0
"MAGEL2"	"ENSG00000254585"	54551	0
"CSNK2A3"	"ENSG00000254598"	283106	0.17606230895277
"ARMS2"	"ENSG00000254636"	387715	0
"RTL1"	"ENSG00000254656"	388015	0
"FPGT"	"ENSG00000254685"	8790	0.372536616870208
"IGLL5"	"ENSG00000254709"	100423062	0.37405570331282
"MEX3A"	"ENSG00000254726"	92312	0.358766357179542
"OR10G4"	"ENSG00000254737"	390264	0
"EEF1G"	"ENSG00000254772"	1937	0.231603783553167
"SLC22A18AS"	"ENSG00000254827"	5003	0.0880311544763851
"NPIPA2"	"ENSG00000254852"	642799	0.0555414746003966
"MPV17L2"	"ENSG00000254858"	84769	0.345957775088652
"DPP3"	"ENSG00000254986"	10072	0.534117303350224
"BRK1"	"ENSG00000254999"	55845	0.570880239515213
"OR5M1"	"ENSG00000255012"	390168	0
"CHMP1B"	"ENSG00000255112"	57132	0.627701763860102
"EID3"	"ENSG00000255150"	493861	0.432551592192803
"CCDC166"	"ENSG00000255181"	100130274	0
"OR8G5"	"ENSG00000255298"	219865	0
"EID1"	"ENSG00000255302"	23741	0.604713437978592
"OR52B2"	"ENSG00000255307"	255725	0
"NOX5"	"ENSG00000255346"	79400	0.0555414746003966
"CCDC179"	"ENSG00000255359"	100500938	0
"TAS2R43"	"ENSG00000255374"	259291	0.205527878615432
"HCAR3"	"ENSG00000255398"	8843	0.243955786574146
"PCDHA3"	"ENSG00000255408"	56145	0
"EBLN2"	"ENSG00000255423"	55096	0.442431405518798
"NPIPB8"	"ENSG00000255524"	728734	0.0555414746003966
"POLR2M"	"ENSG00000255529"	81488	0.536678850150863
"LY6G6E"	"ENSG00000206401"	NA	0
"FDXACB1"	"ENSG00000255561"	91893	0.291477632692649
"OR10G2"	"ENSG00000255582"	26534	0
"RAB44"	"ENSG00000255587"	401258	0.267007581298554
"OR4D2"	"ENSG00000255713"	124538	0
"OR6J1"	"ENSG00000255804"	NA	0
"MTRNR2L8"	"ENSG00000255823"	100616263	0.398782738356221
"TIFAB"	"ENSG00000255833"	497189	0.192141933378352
"TAS2R20"	"ENSG00000255837"	259295	0.287145258153563
"CYP2A6"	"ENSG00000255974"	1548	0.111082949200793
"CTSO"	"ENSG00000256043"	1519	0.469963045803222
"MTRNR2L10"	"ENSG00000256045"	100463488	0.17606230895277
